User,Date,None,Retweet,Tweets,Label
MissTaurus8,11/9/2016 22:33,None,FALSE,RT @ashaqeens: Unfair to compare Imran Khan &amp; Donald Trump Trump can at-least win an election.,?
samramiruz,11/9/2016 22:33,None,FALSE,RT @KTLA: .@csunorthridge students protest election results: Hey hey ho ho Donald Trump has got to go https://t.co/3YHpIoOtA2,?
wannyfelix,11/9/2016 22:33,None,FALSE,RT @wannyfelix: Hopefully Trump gives us a chance to test this 3-4-3 system on Man-City before he starts World War 3.,?
CB_is_Legend,11/9/2016 22:33,None,FALSE,I like SB36 and SB42. https://t.co/d8nNJMLhpq,?
crawforddel3,11/9/2016 22:33,None,FALSE,RT @karma1244: Mexico says paying for Trump wall not part of our vision https://t.co/FzFLZXv3hu,?
Jacky_Babby,11/9/2016 22:33,None,FALSE,RT @Cx_Julissa: Why is the petition closed !!!! https://t.co/RfQbZy4De5,?
Landshut2010,11/9/2016 22:33,None,FALSE,RT @OldGlory007: #MainstreamMedia did everything to destroy #Trump. You are finished! #WeThePeople will never trust you again! @ABC ,?
aitor_gf,11/9/2016 22:33,None,FALSE,RT @artpopian: #Trump #Election2016Me in 2010: I really want to visit America someday in the near futureMe in 2016: https://t.co/XI6T7v ,?
helloimmaya,11/9/2016 22:33,None,FALSE,RT @Phillipasoo: Billy Bush lost his job because of the pussy grab tapes and Donald Trump becomes president? Hm.,?
Hsewvs_n_pols,11/9/2016 22:33,None,FALSE,RT @jordanchirsch: Hundreds protesting in Columbus Circle outside Trump Tower shouting not my president!,?
CastellettaM,11/9/2016 22:33,None,FALSE,RT @FascinatingVids: Simpsons always predicting everything  #Trump https://t.co/RgxZhJZv5J,?
CBexplainsitall,11/9/2016 22:33,None,FALSE,RT @EthanLDN: So the final numbers for #ElectionDay are:231556622 eligible voters46.9 didnt vote25.6 voted Clinton25.5 voted Tr ,?
Douglas__Brown,11/9/2016 22:33,None,FALSE,RT @billsoftnet: RT @PCinTheCloud: #FiveThirtyEight wrong. #TheSimpsons right predicting President Trump in 2000! ,?
Aleks_S,11/9/2016 22:33,None,FALSE,RT @austin_walker: I found those words https://t.co/pry0pWlBLJ,?
Buhrehndahn,11/9/2016 22:33,None,FALSE,RT @memesuppIy: Trump Won. Whos fucked? https://t.co/5syr1gOy0g,?
sapphicsavagery,11/9/2016 22:33,None,FALSE,RT @cartierburgundy: a few Muslims join ISIS and yall call us all terrorists so if over 53 millions white people voted for Trump yall r ,?
LaneSadalup,11/9/2016 22:33,None,FALSE,RT @slone: TRUMP WIN CREATED RECORD HIGH!!!!!!!!!!!!!!! https://t.co/JOgPrv8mgK,?
ClayBrian,11/9/2016 22:33,None,FALSE,shit im even down. https://t.co/TNsJaWA2e5,?
monzeacuna,11/9/2016 22:33,None,FALSE,RT @IamDeeMerlon: I now understand why Trump won. Watch this   https://t.co/L4Wrj3N5oq,?
DawnOfMinstrel,11/9/2016 22:33,None,FALSE,RT @buterastana: Every time you rt this a homophobic trump supporter Will unfollow you https://t.co/Nia7Turo6s,?
FurkanOmer0753,11/9/2016 22:33,None,FALSE,RT @9GAG: Donald Trump Is President And People Around The World Can t Handle Ithttps://t.co/yXe994oGPG https://t.co/LHqmiFztpm,?
phantasstik,11/9/2016 22:33,None,FALSE,RT @seanmartinnf: If Trump wins I dont wanna hear a single bigot say Respect him. He won when Ive listened to 8 years of he aint MY p ,?
vinoodh11,11/9/2016 22:33,None,FALSE,RT @mashable: Lady Gaga had a solitary protest outside the Trump Tower after the election results https://t.co/F4DutOeQUp,?
vShockAndAwev,11/9/2016 22:33,None,FALSE,RT @BenHowe: People act like #NeverTrumps bet was Trump wouldnt win &amp; now we have no credibility. Our bet was that hed be an awful p ,?
joey0026,11/9/2016 22:33,None,FALSE,RT @cinco__dos: Trump let Kodak out ,?
dfh01,11/9/2016 22:33,None,FALSE,RT @StarLehto11: If you hate Donald Trump because he said derogatory things about women and you listen to rap music.... youre an irreleva ,?
aaron_erickson6,11/9/2016 22:33,None,FALSE,RT @DerbyWill: If youre bashing Trump &amp; his voters &amp; calling them a variety of hateful names arent you doing exactly what you accuse the ,?
pilarmosca,11/9/2016 22:33,None,FALSE,RT @mommasgirl13: Trump did not win racism won sexism won hate won and the lack of education won.#TwitterBlackout  #NotMyPresident,?
dricavilanovaa,11/9/2016 22:33,None,FALSE,RT @azymanzur: Trump Won. Whos fucked? https://t.co/ObrDYE6G2A,?
luissnetoo,11/9/2016 22:33,None,FALSE,RT @TheFunnyVine: Now that Trump is president https://t.co/6rjzebwrIh,?
Crapell0,11/9/2016 22:33,None,FALSE,RT @RUINER: Simpsons always predicting everything  #Trump https://t.co/e0IU6Y8aCg,?
MamaGMom,11/9/2016 22:33,None,FALSE,RT @JSavoly: Before Taking the White House Trump Due in Court over Fraud #StillWithHer https://t.co/YEXpzdyshh,?
meganesque,11/9/2016 22:33,None,FALSE,RT @FenitN: A few hundred mostly young people gathered outside the White House for vigil against Trump presidency https://t.co/zeOWjnNcY3,?
dmkellyy,11/9/2016 22:33,None,FALSE,RT @uschapohl: Here we go - first petition - please sign : Impeach Donald Trump https://t.co/IiEWNVNI9E,?
elbehannaira,11/9/2016 22:33,None,FALSE,RT @BlancsRAM19: If you support Trump I do look at u differently &amp; Im not sorry about it. Youre okay with racism rape sexism hate &amp; i ,?
oldcruiser1,11/9/2016 22:33,None,FALSE,RT @ANOMALY1: Unbelievable!Just 2 Show You How Much Disgusting Paul Ryan Is!Paul Ryan Congratulates Himself 4 Campaigning the las ,?
hannacaridad,11/9/2016 22:33,None,FALSE,RT @AllegraPeery: Lets just get this straight: I will NEVER respect Donald Trump. Our president elect goes on trial for raping a child nex ,?
ngsmsgr0905,11/9/2016 22:33,None,FALSE,RT @WSJ: Donald Trump isn t seeking Janet Yellen s resignation says his economic adviser https://t.co/r8Hl5j7SWs  ,?
ladykayura2,11/9/2016 22:33,None,FALSE,RT @Palestixian: Guys a trump supporter tried pulling off my hijab... This is not a joke anymore all non-whites have become targets. Stay ,?
How_I_Beat_Shaq,11/9/2016 22:33,None,FALSE,RT @ChaseSitzz: Liberals: Dont generalize an entire population of people!Liberals: All Trump supporters are racist homophobic misogy ,?
GabeSSingleton,11/9/2016 22:33,None,FALSE,RT @LBostic3: If Donald Trump wins the election I will give everyone who retweets this a cheesy garlic knot,?
RealKriomos,11/9/2016 22:33,None,FALSE,@ImSynney MAGA means witch. Trumps a witch confirmed,?
LiamYoungs98,11/9/2016 22:33,None,FALSE,Wrong https://t.co/DwQJrZp50H,?
cesarmoreiraok,11/9/2016 22:33,None,FALSE,RT @awaywithziam: when she voted for Hillary vs when trump became president the difference is so sad #WeLoveYouMiley https://t.co/mo6A9feN ,?
Roloo23,11/9/2016 22:33,None,FALSE,RT @moisturizeds: Yall know what to do https://t.co/0u6oq6tvZ9 https://t.co/Nk74e2Jafo,?
esridiculoputo,11/9/2016 22:33,None,FALSE,RT @buterastana: Every time you rt this a homophobic trump supporter Will unfollow you https://t.co/Nia7Turo6s,?
Toxiseed,11/9/2016 22:33,None,FALSE,RT @ABCPolitics: More than 1000 CA high school students walk out of classes to protest the election of Donald Trump ,?
drewwarren_15,11/9/2016 22:33,None,FALSE,RT @DerbyWill: If youre bashing Trump &amp; his voters &amp; calling them a variety of hateful names arent you doing exactly what you accuse the ,?
MichelleTreat,11/9/2016 22:33,None,FALSE,RT @GovMikeHuckabee: Those who prayed for Trump to win must pray for him to lead with dignity justice and strength.  The job ahead-YUUGE. ,?
mariellewashere,11/9/2016 22:33,None,FALSE,For those of you around the world Hillary won the popular vote. https://t.co/xkH3GnWWTg,?
DennGordon,11/9/2016 22:33,None,FALSE,RT @wikileaks: According to Canadian press the US ambassador to Canada has stated that Obama will push for #TPP to passed before Trump take ,?
Raineboughs,11/9/2016 22:33,None,FALSE,RT @soit_goes: Students at Carl Hayden High School in Phoenix Arizona are walking out to say Donald Trump is #NotMyPresident https://t.co/ ,?
SpitMouthENT,11/9/2016 22:33,None,FALSE,RT @xtsionx: Donald Trump is everything that America stands for. Racism sexism rape culture and white supremacy. That is why he is winni ,?
minhycngs,11/9/2016 22:33,None,FALSE,RT @mnighao: If youre gonna assassinate trump kill Mike Pence at the same time hes worse than trump and you dont want him to take presid ,?
TechTabletscom,11/9/2016 22:33,None,FALSE,RT @_aemerebe_: This scare me...  #Trump #TheSimpsons #PresidentTrump #TrumpPresident #TrumpsFirstOrder #LoPrimeroQueHar Trump https://t.co ,?
killcrbcyss,11/9/2016 22:33,None,FALSE,RT @FvckingPapi: Trump is a flop we should call him Flump,?
DanaDean_,11/9/2016 22:33,None,FALSE,RT @DaveRamsey: Time to remember neither HRC nor Trump are going to fix or ruin your life. That is your job. #StocksOnSaleToday,?
read_people,11/9/2016 22:33,None,FALSE,@ClarkeMicah #Lastdaysofrome  What does Trump represent for U.K. U.S political relations?,?
_kebz,11/9/2016 22:33,None,FALSE,RT @norm: I was hoping to tweet this at Trump but Im going have to tweet it at all Americans. And this isnt a joke its a ,?
ebaselicee,11/9/2016 22:33,None,FALSE,one last post PLEASE stop comparing 9/11 to trump winning president. It is just offensive to everyone involved on so many levels.,?
toribryantt,11/9/2016 22:33,None,FALSE,RT @younggwhite: BUT his supporters are consciously racist &amp; verbally + physically violent due to xenophobic fear &amp; hatred hes evok ,?
malcolmhayes,11/9/2016 22:33,None,FALSE,RT @G0dR3pr: If i ever see a klans member in person with his fit on ... heh heh oh he dying https://t.co/a5fjBAGmAZ,?
FiorentinoMaya,11/9/2016 22:33,None,FALSE,When @hannahmyles4 urgently calls you to explain her theories about Trump doing 9/11,?
tohkohisuyi,11/9/2016 22:33,None,FALSE,RT @FoxNews: Pres Obama called for unification after #DonaldTrump was elected president &amp; said he invited President-elect Trump ,?
Jeannelozier,11/9/2016 22:33,None,FALSE,RT @apblake: Fuck Donald Trump chant outside White House right now https://t.co/cyWuUHyKuF,?
librab103,11/9/2016 22:33,None,FALSE,RT @JordanChariton: .@nytimes reporter 2 @chucktodd: @BernieSanders couldnt beat @HillaryClinton how would he beat Trump? He did better i ,?
StefBoogie69,11/9/2016 22:33,None,FALSE,My attempt at a joke in a catastrophic disastrous country : Yay Trump has won! Women belong in the kitchen &amp;... https://t.co/jgPaP5LyPw,?
valfarly,11/9/2016 22:33,None,FALSE,This series of tweets seems to suggest it was Comey who won the election for Trump https://t.co/t7fr52ZAsb,?
MRothmanPetArt,11/9/2016 22:33,None,FALSE,RT @digby56: So I see the media is busy spending the day absolving themselves of any responsibility for Trump. They did everything perfectl ,?
NylanderMicke,11/9/2016 22:33,None,FALSE,RT @TarekFatah: Is this an insight into the future of US-Saudi relations? When Trump took on the idiot Prince of Oz. https://t.co/8xhuvAUvv1,?
pedro_deleon06,11/9/2016 22:33,None,FALSE,RT @BMS_ThadCastle: Hillary Clinton and Donald Trump arent going to be what tears this country apart its going to be us if we keep actin ,?
truenorth_eh,11/9/2016 22:33,None,FALSE,RT @SandraTXAS: President Trump -- THIS IS MY PRESIDENT!#NotMyPresident -ers: American spoke you lost grow up or stfu#MAGA ,?
jessebeansss,11/9/2016 22:33,None,FALSE,Trump became our bus talk haha. Hi Dorothy.  ,?
HuskerPower811,11/9/2016 22:33,None,FALSE,RT @TocRadio: Wolf Blitzer Cannot Accept The Fact That Trump Won [VIDEO] https://t.co/d8t3idoE2u #Election2016 https://t.co/oB6FVgY83t,?
Ginbell,11/9/2016 22:33,None,FALSE,RT @samswey: Oh ok thank god its not their fault for voting Trump. No reason to expect any accountability or personal responsi ,?
JennyNuez4,11/9/2016 22:33,None,FALSE,RT @crazyglorita: Mi carta a Donald Trumphttps://t.co/YPSik16naX,?
wonugames,11/9/2016 22:33,None,FALSE,+Wole Soyinka trends on Nigeria Twitter for saying he will destroy his green card if Trump wins-See Tweets https://t.co/SkcPCye8FC,?
PacerNation_24,11/9/2016 22:33,None,FALSE,RT @Cam_Major: Trump you a bitch ass nigga and i hope.... https://t.co/4JDMo5nlWq,?
Isabel_Grace3,11/9/2016 22:33,None,FALSE,RT @DerbyWill: If youre bashing Trump &amp; his voters &amp; calling them a variety of hateful names arent you doing exactly what you accuse the ,?
alexrstone,11/9/2016 22:33,None,FALSE,RT @JuddApatow: Fuck @people magazine.  How disgusting. Selling their soul.  Soon the happy Donald cover.  Sell those mags! Fuck yo ,?
Skyhopmom,11/9/2016 22:33,None,FALSE,RT @bcarrz: I promise to show Trump the same level of Respect that Republicans showed President Obama &amp; his family. ,?
rtrgoblue,11/9/2016 22:33,None,FALSE,RT @JuddApatow: Fuck @people magazine.  How disgusting. Selling their soul.  Soon the happy Donald cover.  Sell those mags! Fuck yo ,?
TheDweeni,11/9/2016 22:33,None,FALSE,RT @iKimmyJongUn: I should have killed him 6 years ago https://t.co/qaNqwmVu1n,?
SolidTax1040,11/9/2016 22:33,None,FALSE,Rep. Brady says House aiming major tax bill for Trump s first 100 days https://t.co/pFS0dLmauc via @WSJ .@SolidTax1040.,?
CrinklyCree,11/9/2016 22:33,None,FALSE,RT @Bobbledorf: HAHAHAHAHAHA boy has the media screwed with their heads or what. https://t.co/ZhfRdmeXmK,?
chris__ratcliff,11/9/2016 22:33,None,FALSE,call me a racist a bigot a white supremacist or whatever else you want I am proud to say I support our president elect Mr Donald Trump.,?
AkwraMusic,11/9/2016 22:33,None,FALSE,RT @IamDeeMerlon: I now understand why Trump won. Watch this   https://t.co/L4Wrj3N5oq,?
Will_dbeast,11/9/2016 22:33,None,FALSE,RT @drakethomas7734: Some Americans are legit acting like Trump is gonna take over the world or something. You clearly know nothing abou ,?
AliceCMartini,11/9/2016 22:33,None,FALSE,Old but current. We should not be afraid of #Trump #Brexit but by the people who voted for them. Against refugees  https://t.co/b0VZZsx7Vl,?
valyrianx,11/9/2016 22:33,None,FALSE,RT @rejectara: WE ARENT UPSET AND CRYING BECAUSE CLINTON LOST WE ARE TERRIFIED OF TRUMP,?
kenkircher1,11/9/2016 22:33,None,FALSE,RT @BethR_27516: Why?? Obama wasnt your president.Trump for damn sure isnt ours.Get used to it. Were not going ANYWHERE!! https://t ,?
SusannahHack,11/9/2016 22:33,None,FALSE,RT @imjoshGill: A wonderful win for #America congratulations President Trump @realdonaldtrump #PresidentElect #MAGA https://t.co/oVJlCVO1wt,?
MadShangi,11/9/2016 22:33,None,FALSE,TRUMP WON! RUB IT IN THEIR FACES! https://t.co/UJwyBOSF0u @fadie_cee @JeriMScott @Sakkama1 @ayorthia @xxsimplyzoexx @jvgraz @leighslesbian,?
Jacky_Babby,11/9/2016 22:33,None,FALSE,RT @The_FirstHokage: The petition to impeach trump was removed. Lets start another one and get to signing again! https://t.co/TDuvgBOHnR,?
KarenYahle,11/9/2016 22:33,None,FALSE,RT @politico: President-elect Trump due to appear in court at trial starting later this month https://t.co/PqSNGixTba | AP Photo https://t. ,?
JosephBJaskolka,11/9/2016 22:33,None,FALSE,Photo: Large crowd has gathers in New Yorks Columbus Circle to protest Donald Trumps election - @marygeorgant via @breakinghttp://,?
AllDayPolitics,11/9/2016 22:33,None,FALSE,Hillary Shows Her True Colors On Election Night And It Wasnt Pretty  https://t.co/L7S4blyKMD #Trump,?
qs009,11/9/2016 22:33,None,FALSE,RT @whitebob85: So the final numbers for #ElectionDay are:231556622 eligible voters46.9 didnt vote25.6 voted Clinton25.5 voted ,?
TerraChained,11/9/2016 22:33,None,FALSE,RT @bowmanisgod: Take healing the divide and shove it up your ass. Youre dead to me if you voted for Trump.,?
giveawayvimax,11/9/2016 22:33,None,FALSE, I voted for Trump as joke  WTF !!???,?
PommierRaynodm,11/9/2016 22:33,None,FALSE,RT @mohitfreedom: #Trump is now President Trump  @realDonaldTrump wins #USElections2016 #ElectionNight President Donald Trump leads #Re ,?
Neto2137,11/9/2016 22:33,None,FALSE,RT @KyleKulinski: Should be noted: Trump had a near-landslide in the electoral college but Hillary won the popular vote. Candidates aside- ,?
843oz,11/9/2016 22:33,None,FALSE,One of the ones that voted for trump   https://t.co/RmBQE5ynqj,?
thesabotuer77,11/9/2016 22:33,None,FALSE,RT @DevilDogGamer: Since Trump is gonna be president maybe people will calm down on buying guns so I dont have to wait a year for my ATF fo ,?
comms24_c24,11/9/2016 22:33,None,FALSE,RT @mitchellvii: With President Trump finally well have a government by the people not to the people...,?
HomosexualPaper,11/9/2016 22:33,None,FALSE,RT @apblake: Fuck Donald Trump chant outside White House right now https://t.co/cyWuUHyKuF,?
ambertucker30,11/9/2016 22:33,None,FALSE,RT @RaelynDavies: JUST BECAUSE A PERSON VOTES FOR TRUMP DOESNT MEAN THEY ARE RACIST SEXIST AND HOMOPHOBIC,?
RachelDisc,11/9/2016 22:33,None,FALSE,RT @AntonioArellano: Student walkout at Central Academy in Des Moines -- with Dump Trump signs up. #TrumpPresident https://t.co/tg3xfPFdYc,?
NoheMorales1,11/9/2016 22:33,None,FALSE,RT @jhutch1992: As an American if trump is elected... I  am deeply sorry. This is not the world I dream of.,?
